id,relative,candidate_speaker_count,graph_stable,screening_bucket,uncertainty_reasons
rec_e867b287cde023a9,session11/Camera-2024-07-09-134253-134210,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_c1c627ef23c18492,session11/Camera-2024-07-09-142938-142853,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_2a2f1db4abe320df,session11/Camera-2024-07-09-151245-151110,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_4b6ef7eded11607d,session11/Camera-2024-07-10-134814-134720,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_02caf6eaeeb4ae3a,session11/Camera-2024-07-10-142319-142203,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_9d34ce5223e10626,session11/Camera-2024-07-10-150927-150804,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_5ea49c60096aa0af,session11/Camera-2024-07-10-154722-154626,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_497d33a1624ceeca,session11/Camera-2024-07-11-094209-094215,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_45c00161976b42de,session11/Camera-2024-07-11-103159-103100,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_996670e01b5e288a,session11/Camera-2024-07-11-111326-111141,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_cd238e80424a97d9,session11/Camera-2024-07-11-120318-120232,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_37d31754d3276659,session11/Camera-2024-07-11-134401-134311,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_c36d7732d77d5e5b,session11/Camera-2024-07-11-142837-142758,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_835adefc8b49ee21,session11/Camera-2024-07-11-154330-154400,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_b6228021e66faaa9,session11/Camera-2024-07-11-161602-161527,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_15fc84a35f90912a,session11/Camera-2024-07-16-134902-134937,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_922f017e931a1f79,session11/Camera-2024-07-16-143113-143143,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_af05d212f6c5ca40,session11/Camera-2024-07-16-152105-152147,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_0f60bf799dee05ed,session11/Camera-2024-07-16-160716-160749,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_20fe03139e02333a,session11/Camera-2024-07-17-104338-104241,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_d3309be6cf02ef73,session11/Camera-2024-07-17-112836-112807,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_a8fd29b97a44cb16,session11/Camera-2024-07-17-121257-121235,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_5840af7d7ad0af7c,session11/Camera-2024-07-19-143058-143036,1,True,1_sustained_voice_candidate,[]
rec_5150ebf12f3b6905,session11/Camera-2024-07-19-151039-150947,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_ed17d9d7b0e144b3,session11/Camera-2024-07-22-111042-111140,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_4b1f8ed350393476,session11/Camera-2024-07-22-135929-140003,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_9fb230bd4d91b71c,session11/Camera-2024-07-22-143349-143428,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_f0a48d0a9373572b,session11/Camera-2024-07-22-155059-155140,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_7742a0bb648d66fe,session11/Camera-2024-07-24-095443-095420,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_56a5b205ec884fa2,session11/Camera-2024-07-24-103011-103000,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_6164641cdadb0ba8,session11/Camera-2024-07-24-110700-110644,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_a3252888d8bc2775,session11/Camera-2024-07-24-114427-114339,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_884f0216e1a7921c,session11/Camera-2024-07-25-155256-155217,1,False,uncertain,"['brief_voice_not_resolved', 'neighbor_sensitivity', 'partition_sensitivity']"
rec_52736a017bbc5915,session11/Camera-2024-07-25-162817-162715,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_cc4c5f2e75e2dd08,session11/Camera-2024-07-26-103222-103252,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_818b17b8641003a3,session11/Camera-2024-07-26-110838-110914,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_dfeb83fa5065b852,session11/Camera-2024-07-26-120608-120642,1,True,1_sustained_voice_candidate,[]
rec_2510d41d6e4e816c,session11/Camera-2024-07-29-135410-135329,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_53933bda88287647,session11/Camera-2024-07-29-143941-143856,1,True,1_sustained_voice_candidate,[]
rec_6ba25c083915c580,session11/Camera-2024-07-29-150955-150932,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_9bea6dd514fb50ff,session11/Camera-2024-07-29-160525-160426,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_5277f8036c2e72d1,session11/Camera-2024-07-29-163415-163339,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_775105a87955c66b,session11/Camera-2024-07-30-110806-110844,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_6b3ea8e5db4e7b91,session11/Camera-2024-07-30-114103-114135,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_a7660f90de816c72,session11/Camera-2024-07-30-123234-123305,1,False,uncertain,"['brief_voice_not_resolved', 'neighbor_sensitivity', 'partition_sensitivity']"
rec_9e993d0ad7cd83c8,session11/Camera-2024-07-30-150921-151000,2,False,uncertain,"['brief_voice_not_resolved', 'small_cluster']"
rec_5cd7c81cdc348d32,session11/Camera-2024-07-30-161637-161715,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_e64f427b572ca08f,session11/Camera-2024-07-31-102814-102840,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_3cc0e1426aabdec8,session11/Camera-2024-07-31-110521-110601,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_3b3e9947befb427a,session11/Camera-2024-07-31-114456-114534,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_d61b4c920735aa5f,session11/Camera-2024-07-31-135431-135505,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_39aa59240fbf33e0,session11/Camera-2024-07-31-152258-152337,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_12bda562610bda00,session11/Camera-2024-07-31-172208-172241,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_623eadc516a9fe02,session11/Camera-2024-08-08-153226-153307,2,False,uncertain,"['brief_voice_not_resolved', 'small_cluster']"
rec_3d39fe777dc434c8,session11/Camera-2024-10-14-135007-134930,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_15b5e176c7325f7b,session11/Camera-2024-10-14-143533-143358,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_d362fd32339c5b6d,session11/Camera-2024-10-14-161029-160925,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_57c2f82de0dc94c8,session11/Camera-2024-10-15-094459-094548,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_4c5936b52acfe9eb,session11/Camera-2024-10-15-102854-102945,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_e492a3cf45f5901a,session11/Camera-2024-10-15-111253-111325,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_41aa3814ac7a8a7f,session11/Camera-2024-10-21-103126-103143,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_c571007dabe066c4,session11/Camera-2024-10-21-112420-112230,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_9f30002e5a2e1796,session11/Camera-2024-10-21-121606-121455,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_fb82e7b87128b46e,session11/Camera-2024-10-21-125749-125756,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_0cda8d2f91e8fd8b,session11/Camera-2024-10-22-103728-103815,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_a7cdc8c1b15a3c5c,session11/Camera-2024-10-22-115558-115626,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_32da3b1be22c49fe,session11/Camera-2024-10-22-123739-123750,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_7a53fbac0fbefd36,session11/Camera-2024-10-22-153434-153503,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_846cf88994c5e52e,session11/Camera-2024-10-22-161742-161747,1,False,uncertain,"['brief_voice_not_resolved', 'neighbor_sensitivity', 'partition_sensitivity']"
rec_c9fc0596a167ab49,session11/Camera-2024-10-22-165256-165322,2,False,uncertain,"['brief_voice_not_resolved', 'neighbor_sensitivity', 'partition_sensitivity']"
rec_fdd4dda9f65cb0f0,session11/Camera-2024-10-22-173423-173423,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_ef06b385574ea303,session11/Camera-2024-10-23-134159-134313,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_6c1849527f54e64a,session11/Camera-2024-10-23-143154-143223,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_e8b172aa882cbf78,session11/Camera-2024-10-23-151539-151613,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_a770aebe33fafd69,session11/Camera-2024-10-23-155518-155524,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_ebcf3036d622da86,session12/Camera-2024-06-21-103121-103102,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_bbf7110cb43b1972,session12/Camera-2024-06-26-093649-093642,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_eb47c4bcb72867da,session12/Camera-2024-06-26-105024-105025,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_062288095f6935e4,session12/Camera-2024-06-26-122334-122317,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_390ad6d5596d5276,session12/Camera-2024-06-26-151459-151413,1,True,1_sustained_voice_candidate,[]
rec_95f0547a6673db21,session12/Camera-2024-06-26-160214-160213,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_9dbb35e1bcb05158,session12/Camera-2024-06-28-103912-104008,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_5d116c0fa899138d,session12/Camera-2024-06-28-112322-112419,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_b6d884b07a0c6d03,session12/Camera-2024-06-28-120152-120208,1,False,uncertain,"['brief_voice_not_resolved', 'neighbor_sensitivity', 'partition_sensitivity']"
rec_aa4d007f567f670d,session12/Camera-2024-06-28-153101-153104,1,True,1_sustained_voice_candidate,[]
rec_4b7ef51d25ae6ff3,session12/Camera-2024-06-28-160651-160703,2,False,uncertain,"['brief_voice_not_resolved', 'small_cluster']"
rec_900696f0ee145107,session12/Camera-2024-06-28-164549-164628,1,True,1_sustained_voice_candidate,[]
rec_69213381bfd6db5f,session12/Camera-2024-07-04-103805-103835,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_01aa221c87c6d7b1,session12/Camera-2024-07-04-112307-112347,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_382b52694985a945,session12/Camera-2024-07-04-120006-120008,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_037a70b5f3897f85,session12/Camera-2024-07-08-120627-120613,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_4702915c5c64f91e,session12/Camera-2024-07-08-143054-143035,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_bb9245df57797677,session12/Camera-2024-07-08-151240-151227,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_5c1ed057ea38b560,session12/Camera-2024-07-09-100427-100257,2,False,uncertain,"['brief_voice_not_resolved', 'small_cluster']"
rec_c5cb4b76e719236a,session12/Camera-2024-07-09-104540-104439,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_61a71dc36304e1e2,session12/Camera-2024-07-09-134253-134210,2,False,uncertain,"['brief_voice_not_resolved', 'insufficient_evidence', 'small_cluster']"
rec_a34d6d215bd078f9,session12/Camera-2024-07-09-142938-142853,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_749b52c4405653af,session12/Camera-2024-07-09-151245-151110,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_eddcb7fde708322c,session12/Camera-2024-07-10-134814-134720,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_97d71ac34a2a4969,session12/Camera-2024-07-10-142319-142203,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_7f96798310890a4d,session12/Camera-2024-07-10-150927-150804,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_a6fa0e5ad2a5e1d7,session12/Camera-2024-07-10-154722-154626,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_7adeace63a8e8687,session12/Camera-2024-07-11-094209-094215,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_b484cff34f40bfd6,session12/Camera-2024-07-11-111326-111141,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_9c515aa5c3aa6d18,session12/Camera-2024-07-11-120318-120232,2,False,uncertain,"['brief_voice_not_resolved', 'small_cluster']"
rec_eac68defbd7b59c0,session12/Camera-2024-07-11-134401-134311,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_44296e2b2c63f975,session12/Camera-2024-07-11-142837-142758,2,True,2_sustained_voice_candidate,[]
rec_aefb1db3668db4a2,session12/Camera-2024-07-11-154330-154400,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_d9ecdbe88ffbd1d9,session12/Camera-2024-07-11-161602-161527,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_187a3da3fe6fb69f,session12/Camera-2024-07-16-134902-134937,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_688ffe04a890a289,session12/Camera-2024-07-16-143113-143143,1,True,1_sustained_voice_candidate,[]
rec_e8458e41a360516c,session12/Camera-2024-07-16-152105-152147,,False,uncertain,"['brief_voice_not_resolved', 'insufficient_evidence']"
rec_b4f48ce23ebfe338,session12/Camera-2024-07-16-160716-160749,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_7d157161ab9c27c0,session12/Camera-2024-07-17-104338-104241,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_93bc88102d8ee9b0,session12/Camera-2024-07-17-112836-112807,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_07235f50edfef89d,session12/Camera-2024-07-17-121257-121235,2,False,uncertain,"['brief_voice_not_resolved', 'small_cluster']"
rec_8a13fee37235f949,session12/Camera-2024-07-19-143058-143036,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_4f8df06aaa268608,session12/Camera-2024-07-19-151039-150947,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_8f4570ab3887d7c4,session12/Camera-2024-07-22-093331-093420,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_8018739c579da0d6,session12/Camera-2024-07-22-103025-103101,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_a1c8249e9522848e,session12/Camera-2024-07-22-111042-111140,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_e708a0ed11efef18,session12/Camera-2024-07-22-132508-132549,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_b3fa715ca52532e1,session12/Camera-2024-07-22-135929-140003,2,True,2_sustained_voice_candidate,['brief_voice_not_resolved']
rec_2d96a9e7aca2ddce,session12/Camera-2024-07-22-155059-155140,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_2a3a03e8d04ef4f4,session12/Camera-2024-07-24-095443-095420,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_e6741a76515ebbea,session12/Camera-2024-07-24-103011-103000,2,False,uncertain,"['brief_voice_not_resolved', 'small_cluster']"
rec_7b5845328b2a1259,session12/Camera-2024-07-24-110700-110644,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_aa1ebfc858d2d4ee,session12/Camera-2024-07-24-114427-114339,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_dc9bea6d0b087545,session12/Camera-2024-07-25-155256-155217,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_a6150d9538d3703d,session12/Camera-2024-07-25-162817-162715,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_be1f7742894d149c,session12/Camera-2024-07-26-103222-103252,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_3cda9268bf415d78,session12/Camera-2024-07-26-110838-110914,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_223848e06390d22a,session12/Camera-2024-07-26-120608-120642,1,False,uncertain,"['brief_voice_not_resolved', 'neighbor_sensitivity', 'partition_sensitivity']"
rec_50afcb28a4cd0c74,session12/Camera-2024-07-29-135410-135329,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_fe86bc3065072550,session12/Camera-2024-07-29-143941-143856,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_4a57ccbdee962a19,session12/Camera-2024-07-29-150955-150932,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_6eba7f738e9a409e,session12/Camera-2024-07-29-160525-160426,1,False,uncertain,"['brief_voice_not_resolved', 'neighbor_sensitivity', 'partition_sensitivity']"
rec_103a1d3b99c1e42b,session12/Camera-2024-07-30-110806-110844,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_00577e2baa5b5988,session12/Camera-2024-07-30-114103-114135,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_1a6d36bd64bf8b4e,session12/Camera-2024-07-30-123234-123305,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_517121be5b0bc7ec,session12/Camera-2024-07-30-161637-161715,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
rec_5e8a6e1a75c41c6e,session12/Camera-2024-07-31-102814-102840,1,True,1_sustained_voice_candidate,['brief_voice_not_resolved']
